"id";"region_id";"region_title";"region_city";"all_region";"start";"end";"clean_end";"intersection_alarm_id"
"33411";"3";"Вінниччина";"Вінницька обл.";"1";"2022-09-23 14:28:36";"2022-09-23 15:18:08";"2022-09-23 15:18:08";NULL
"33504";"14";"Одещина";"Одеська обл.";"1";"2022-09-23 14:30:29";"2022-09-23 15:18:29";"2022-09-23 15:18:29";NULL
"33479";"13";"Миколаївщина";"Очаків";"0";"2022-09-23 16:18:41";"2022-09-23 17:00:41";"2022-09-23 17:00:41";"33480"
"33467";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-23 16:18:53";"2022-09-23 16:48:35";"2022-09-23 16:48:35";NULL
"33480";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 16:19:04";"2022-09-23 17:00:08";"2022-09-23 17:00:08";NULL
"33545";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-23 16:19:12";"2022-09-23 16:48:26";"2022-09-23 16:48:26";NULL
"33532";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-23 16:19:19";"2022-09-23 16:48:18";"2022-09-23 16:48:18";NULL
"33415";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-23 16:19:37";"2022-09-23 16:48:09";"2022-09-23 16:48:09";NULL
"33481";"13";"Миколаївщина";"Очаків";"0";"2022-09-23 17:03:13";"2022-09-23 17:40:13";"2022-09-23 17:40:13";NULL
"33505";"14";"Одещина";"Одеська обл.";"1";"2022-09-23 17:24:11";"2022-09-23 18:36:42";"2022-09-23 18:36:42";NULL
"33416";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-23 17:30:41";"2022-09-23 17:48:46";"2022-09-23 17:48:46";NULL
"33533";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-23 18:06:39";"2022-09-23 18:36:53";"2022-09-23 18:36:53";NULL
"33468";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-23 18:06:49";"2022-09-23 18:36:22";"2022-09-23 18:36:22";NULL
"33482";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 18:07:08";"2022-09-23 18:48:14";"2022-09-23 18:48:14";NULL
"33521";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 18:08:29";"2022-09-23 18:15:27";"2022-09-23 18:15:27";NULL
"33469";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-23 19:37:32";"2022-09-23 20:03:42";"2022-09-23 20:03:42";NULL
"33534";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-23 19:37:37";"2022-09-23 20:03:35";"2022-09-23 20:03:35";NULL
"33417";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-23 19:37:49";"2022-09-23 20:04:29";"2022-09-23 20:04:29";NULL
"33483";"13";"Миколаївщина";"Очаків";"0";"2022-09-23 20:20:52";"2022-09-23 20:47:52";"2022-09-23 20:47:52";"33484"
"33484";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 20:21:32";"2022-09-23 20:47:20";"2022-09-23 20:47:20";NULL
"33522";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 20:48:52";"2022-09-23 21:43:55";"2022-09-23 21:43:55";NULL
"33449";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-23 20:56:40";"2022-09-23 21:56:20";"2022-09-23 21:56:20";NULL
"33485";"13";"Миколаївщина";"Очаків";"0";"2022-09-23 20:58:51";"2022-09-23 21:31:51";"2022-09-23 21:31:51";"33486"
"33486";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 21:01:17";"2022-09-23 21:31:14";"2022-09-23 21:31:14";NULL
"33430";"5";"️Донеччина";"Добропілля";"0";"2022-09-23 21:37:47";"2022-09-23 22:17:44";"2022-09-23 22:17:44";"33432"
"33431";"5";"️Донеччина";"Краматорськ";"0";"2022-09-23 21:40:44";"2022-09-23 22:17:44";"2022-09-23 22:17:44";"33432"
"33432";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-23 21:40:59";"2022-09-23 22:17:36";"2022-09-23 22:17:36";NULL
"33450";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-23 22:01:37";"2022-09-23 23:00:57";"2022-09-23 23:00:57";NULL
"33523";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 22:33:04";"2022-09-23 22:59:34";"2022-09-23 22:59:34";NULL
"33433";"5";"️Донеччина";"Добропілля";"0";"2022-09-23 22:33:18";"2022-09-23 22:42:34";"2022-09-23 22:35:17";"33434"
"33434";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-23 22:35:17";"2022-09-24 01:10:17";"2022-09-24 01:10:17";NULL
"33418";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-23 23:20:07";"2022-09-23 23:51:47";"2022-09-23 23:51:47";NULL
"33535";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-23 23:22:17";"2022-09-23 23:51:58";"2022-09-23 23:51:58";NULL
"33630";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-24 00:07:05";"2022-09-24 02:54:57";"2022-09-24 02:54:57";NULL
"33664";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-24 00:18:42";"2022-09-24 01:47:34";"2022-09-24 01:47:34";NULL
"33619";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-24 00:18:48";"2022-09-24 01:47:39";"2022-09-24 01:47:39";NULL
"33687";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-24 00:18:55";"2022-09-24 02:55:02";"2022-09-24 02:55:02";NULL
"33698";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-24 00:19:04";"2022-09-24 01:47:27";"2022-09-24 01:47:27";NULL
"33552";"3";"Вінниччина";"Вінницька обл.";"1";"2022-09-24 00:19:22";"2022-09-24 00:49:30";"2022-09-24 00:49:30";NULL
"33554";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-24 00:19:46";"2022-09-24 01:10:59";"2022-09-24 01:10:59";NULL
"33656";"14";"Одещина";"Одеська обл.";"1";"2022-09-24 00:20:08";"2022-09-24 01:05:58";"2022-09-24 01:05:58";NULL
"33672";"19";"Харківщина";"Харківська обл.";"1";"2022-09-24 00:39:44";"2022-09-24 01:10:09";"2022-09-24 01:10:09";NULL
"33598";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-24 00:39:52";"2022-09-24 01:52:01";"2022-09-24 01:52:01";NULL
"33568";"5";"️Донеччина";"Добропілля";"0";"2022-09-24 00:44:23";"2022-09-24 01:10:23";"2022-09-24 01:10:23";NULL
"33673";"19";"Харківщина";"Харківська обл.";"1";"2022-09-24 02:39:31";"2022-09-24 03:05:27";"2022-09-24 03:05:27";NULL
"33569";"5";"️Донеччина";"Добропілля";"0";"2022-09-24 03:04:47";"2022-09-24 05:47:47";"2022-09-24 03:05:46";"33570"
"33570";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-24 03:05:46";"2022-09-24 05:47:52";"2022-09-24 05:47:52";NULL
"33599";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-24 03:07:39";"2022-09-24 03:44:04";"2022-09-24 03:44:04";NULL
"33555";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-24 03:07:57";"2022-09-24 03:42:05";"2022-09-24 03:42:05";NULL
"33631";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-24 07:41:36";"2022-09-24 09:00:18";"2022-09-24 09:00:18";NULL
"33600";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-24 08:41:50";"2022-09-24 09:00:38";"2022-09-24 09:00:38";NULL
"33601";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-24 10:54:10";"2022-09-24 11:06:28";"2022-09-24 11:06:28";NULL
"33556";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-24 10:54:21";"2022-09-24 11:03:33";"2022-09-24 11:03:33";NULL
"33571";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-24 11:07:50";"2022-09-24 12:14:32";"2022-09-24 12:14:32";NULL
"33557";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-24 11:34:54";"2022-09-24 12:14:41";"2022-09-24 12:14:41";NULL
"33602";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-24 11:35:06";"2022-09-24 12:13:29";"2022-09-24 12:13:29";NULL
"33665";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-24 12:25:44";"2022-09-24 13:21:05";"2022-09-24 13:21:05";NULL
"33699";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-24 12:25:52";"2022-09-24 12:30:56";"2022-09-24 12:30:56";NULL
"33558";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-24 12:26:01";"2022-09-24 13:01:35";"2022-09-24 13:01:35";NULL
"33674";"19";"Харківщина";"Харківська обл.";"1";"2022-09-24 12:26:14";"2022-09-24 13:01:21";"2022-09-24 13:01:21";NULL
"33620";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-24 12:26:53";"2022-09-24 13:21:42";"2022-09-24 13:21:42";NULL
"33670";"17";"Сумщина";"Сумська обл.";"1";"2022-09-24 12:27:43";"2022-09-24 13:23:26";"2022-09-24 13:23:26";NULL
"33603";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-24 12:28:54";"2022-09-24 13:06:39";"2022-09-24 13:06:39";NULL
"33705";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-09-24 12:29:31";"2022-09-24 13:21:17";"2022-09-24 13:21:17";NULL
"33616";"9";"Київщина";"Славутич";"0";"2022-09-24 12:37:40";"2022-09-24 13:23:38";"2022-09-24 13:23:38";NULL
"33688";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-24 15:50:26";"2022-09-24 16:50:20";"2022-09-24 16:50:20";NULL
"33632";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-24 17:44:48";"2022-09-24 18:25:39";"2022-09-24 18:25:39";NULL
"33689";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-24 17:44:57";"2022-09-24 18:24:38";"2022-09-24 18:24:38";NULL
"33559";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-24 20:00:39";"2022-09-24 20:33:51";"2022-09-24 20:33:51";NULL
"33572";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-24 20:01:11";"2022-09-24 20:25:59";"2022-09-24 20:25:59";NULL
"33700";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-24 20:09:25";"2022-09-24 20:35:24";"2022-09-24 20:35:24";NULL
"33666";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-24 20:09:34";"2022-09-24 20:35:32";"2022-09-24 20:35:32";NULL
"33621";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-24 20:09:44";"2022-09-24 20:35:14";"2022-09-24 20:35:14";NULL
"33633";"13";"Миколаївщина";"Очаків";"0";"2022-09-24 20:42:00";"2022-09-24 21:39:58";"2022-09-24 21:39:58";NULL
"33675";"19";"Харківщина";"Харківська обл.";"1";"2022-09-24 21:10:35";"2022-09-24 21:31:35";"2022-09-24 21:31:35";NULL
"33752";"8";"Запоріжжя";"Запоріжжя";"0";"2022-09-25 00:27:24";"2022-09-25 01:13:24";"2022-09-25 00:28:33";"33753"
"33753";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-25 00:28:33";"2022-09-25 01:13:58";"2022-09-25 01:13:58";NULL
"33709";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-25 00:43:56";"2022-09-25 01:10:55";"2022-09-25 01:10:55";NULL
"33781";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 00:44:17";"2022-09-25 01:13:50";"2022-09-25 01:13:50";NULL
"33719";"5";"️Донеччина";"Добропілля";"0";"2022-09-25 00:44:24";"2022-09-25 01:13:24";"2022-09-25 00:45:20";"33720"
"33825";"19";"Харківщина";"Харківська обл.";"1";"2022-09-25 00:44:38";"2022-09-25 01:14:47";"2022-09-25 01:14:47";NULL
"33720";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-25 00:45:20";"2022-09-25 01:13:39";"2022-09-25 01:13:39";NULL
"33839";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-25 00:45:51";"2022-09-25 01:11:31";"2022-09-25 01:11:31";NULL
"33782";"13";"Миколаївщина";"Очаків";"0";"2022-09-25 01:22:30";"2022-09-25 02:20:30";"2022-09-25 01:22:54";"33783"
"33783";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 01:22:54";"2022-09-25 02:20:40";"2022-09-25 02:20:40";NULL
"33840";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-25 01:26:33";"2022-09-25 02:15:28";"2022-09-25 02:15:28";NULL
"33810";"14";"Одещина";"Одеська обл.";"1";"2022-09-25 01:28:32";"2022-09-25 02:17:56";"2022-09-25 02:17:56";NULL
"33849";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-25 01:30:00";"2022-09-25 01:57:51";"2022-09-25 01:57:51";NULL
"33771";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-25 01:30:25";"2022-09-25 01:58:00";"2022-09-25 01:58:00";NULL
"33811";"14";"Одещина";"Одеська обл.";"1";"2022-09-25 06:00:20";"2022-09-25 07:20:24";"2022-09-25 07:20:24";NULL
"33754";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-25 08:51:39";"2022-09-25 09:00:28";"2022-09-25 09:00:28";NULL
"33721";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-25 09:06:50";"2022-09-25 09:39:26";"2022-09-25 09:39:26";NULL
"33784";"13";"Миколаївщина";"Вознесенськ";"0";"2022-09-25 10:30:32";"2022-09-25 11:32:25";"2022-09-25 10:32:33";"33786"
"33841";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-25 10:30:57";"2022-09-25 11:29:22";"2022-09-25 11:29:22";NULL
"33785";"13";"Миколаївщина";"Первомайськ";"0";"2022-09-25 10:31:25";"2022-09-25 11:32:25";"2022-09-25 10:32:33";"33786"
"33812";"14";"Одещина";"Одеська обл.";"1";"2022-09-25 10:31:47";"2022-09-25 11:29:31";"2022-09-25 11:29:31";NULL
"33786";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 10:32:33";"2022-09-25 11:32:36";"2022-09-25 11:32:36";NULL
"33755";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-25 10:33:18";"2022-09-25 10:49:17";"2022-09-25 10:49:17";NULL
"33787";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 12:21:09";"2022-09-25 14:38:48";"2022-09-25 14:38:48";NULL
"33788";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 14:51:33";"2022-09-25 14:57:47";"2022-09-25 14:57:47";NULL
"33772";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-25 16:07:35";"2022-09-25 16:45:41";"2022-09-25 16:45:41";NULL
"33850";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-25 16:07:45";"2022-09-25 16:45:56";"2022-09-25 16:45:56";NULL
"33789";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 16:08:15";"2022-09-25 16:50:06";"2022-09-25 16:50:06";NULL
"33813";"14";"Одещина";"Одеська обл.";"1";"2022-09-25 16:09:07";"2022-09-25 16:47:51";"2022-09-25 16:47:51";NULL
"33710";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-25 17:21:32";"2022-09-25 18:01:43";"2022-09-25 18:01:43";NULL
"33722";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-25 17:21:47";"2022-09-25 17:58:33";"2022-09-25 17:58:33";NULL
"33826";"19";"Харківщина";"Харківська обл.";"1";"2022-09-25 17:22:24";"2022-09-25 18:02:29";"2022-09-25 18:02:29";NULL
"33756";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-25 17:25:47";"2022-09-25 18:01:30";"2022-09-25 18:01:30";NULL
"33842";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-25 17:26:15";"2022-09-25 18:01:14";"2022-09-25 18:01:14";NULL
"33819";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-25 17:26:32";"2022-09-25 18:01:23";"2022-09-25 18:01:23";NULL
"33790";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 17:26:46";"2022-09-25 18:04:03";"2022-09-25 18:04:03";NULL
"33791";"13";"Миколаївщина";"Очаків";"0";"2022-09-25 19:58:50";"2022-09-25 20:36:00";"2022-09-25 20:00:26";"33792"
"33711";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-25 19:59:07";"2022-09-25 20:31:45";"2022-09-25 20:31:45";NULL
"33773";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-25 19:59:15";"2022-09-25 20:35:29";"2022-09-25 20:35:29";NULL
"33757";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-25 19:59:24";"2022-09-25 20:57:09";"2022-09-25 20:57:09";NULL
"33792";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 20:00:26";"2022-09-25 20:37:17";"2022-09-25 20:37:17";NULL
"33827";"19";"Харківщина";"Харківська обл.";"1";"2022-09-25 20:33:58";"2022-09-25 20:56:30";"2022-09-25 20:56:30";NULL
"33724";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-25 20:35:05";"2022-09-25 20:57:27";"2022-09-25 20:57:27";NULL
"33793";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-25 21:06:51";"2022-09-25 21:43:26";"2022-09-25 21:43:26";NULL
"33758";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-25 21:11:12";"2022-09-25 21:43:01";"2022-09-25 21:43:01";NULL
"33712";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-25 21:11:25";"2022-09-25 21:41:29";"2022-09-25 21:41:29";NULL
"33843";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-25 21:11:32";"2022-09-25 21:41:20";"2022-09-25 21:41:20";NULL
"33828";"19";"Харківщина";"Харківська обл.";"1";"2022-09-25 23:11:07";"2022-09-25 23:40:59";"2022-09-25 23:40:59";NULL
"33725";"5";"️Донеччина";"Добропілля";"0";"2022-09-25 23:54:41";"2022-09-26 00:34:13";"2022-09-25 23:55:13";"33726"
